x1,x2
21 76 48 94 4 5 12 79 31 17 89 ,1.0
22 16 65 83 84 23 37 24 52 86 71 ,1.0
11 29 1 99 17 89 74 38 37 24 14 65 83 26 47 52 86 ,1.0
81 45 30 81 72 5 44 9 58 30 1 10 25 83 84 ,1.0
21 63 57 10 25 15 56 33 83 26 47 52 11 20 72 5 44 40 ,1.0
38 37 59 34 56 12 1 77 89 61 48 ,1.0
22 35 21 63 87 54 86 44 9 19 12 33 32 95 34 9 19 ,1.0
4 69 65 3 29 50 59 83 61 4 69 10 ,1.0
44 9 19 82 39 91 39 19 82 60 54 24 69 ,1.0
93 84 10 25 83 84 74 38 37 14 74 38 8 ,1.0
36 27 90 52 11 65 97 42 69 84 10 25 75 54 24 14 74 80 60 45 ,1.0
37 59 83 26 47 36 52 34 56 22 55 18 34 ,1.0
31 54 86 9 19 24 27 14 65 97 42 21 55 64 96 63 99 93 ,1.0
74 13 96 8 35 21 55 51 93 84 74 38 37 14 97 72 100 31 ,1.0
79 38 8 99 48 94 4 69 60 8 33 83 84 10 25 58 46 33 83 84 ,1.0
8 84 10 25 83 26 47 36 55 52 97 10 25 58 46 33 32 95 45 ,1.0
42 46 61 5 44 40 32 50 38 9 19 90 39 19 90 62 33 15 98 10 74 ,1.0
20 96 8 62 82 85 67 21 62 82 60 8 86 71 83 84 74 80 72 60 45 ,1.0
12 33 32 39 48 8 32 95 85 18 41 76 59 83 26 47 35 8 84 ,1.0
60 8 33 15 3 29 5 44 9 19 82 85 67 64 12 79 71 83 93 96 ,1.0
61 5 89 67 64 12 79 17 89 74 25 83 84 10 25 ,1.0
57 10 25 83 72 5 65 60 8 84 74 80 72 60 45 11 65 60 8 ,1.0
99 89 74 38 8 62 82 60 8 33 15 ,1.0
47 52 11 65 60 45 29 67 21 63 87 85 67 71 83 26 47 36 12 ,1.0
92 68 52 11 81 21 55 21 76 59 83 86 71 100 ,1.0
11 29 27 17 10 25 15 98 92 32 39 48 94 46 61 48 94 34 ,1.0
25 15 53 51 93 84 10 25 15 85 38 8 33 32 50 38 37 59 83 84 ,1.0
29 67 52 11 29 67 21 63 57 77 82 39 10 3 51 62 82 ,1.0
19 24 69 65 60 45 11 29 10 25 14 74 93 96 8 62 33 15 91 73 ,1.0
42 21 55 21 63 87 4 69 60 8 84 96 63 57 ,1.0
33 15 3 10 39 19 82 85 67 71 77 99 17 14 54 24 52 34 56 ,1.0
61 48 94 47 36 55 73 6 17 89 67 64 33 83 26 33 83 67 21 ,1.0
74 13 39 19 17 14 74 38 37 59 10 25 15 53 58 30 ,1.0
15 53 93 84 10 25 15 28 25 83 84 10 47 35 62 82 33 83 26 47 ,1.0
32 95 87 4 5 44 40 37 47 52 86 16 65 83 84 10 ,1.0
74 15 53 58 8 33 15 73 89 74 15 30 89 67 ,1.0
46 33 32 77 99 15 91 7 5 65 83 84 96 84 ,1.0
84 74 15 3 10 25 15 91 39 13 15 85 18 41 29 67 21 63 2 34 14 ,1.0
19 24 69 60 45 30 81 45 30 81 21 55 72 5 ,1.0
10 25 15 91 39 1 77 82 39 48 94 46 61 5 44 9 19 82 ,1.0
96 2 34 94 34 27 88 7 88 75 42 46 70 ,1.0
91 81 45 30 81 21 62 82 39 1 77 89 67 21 55 21 55 18 34 56 22 ,1.0
60 45 85 38 37 59 83 2 82 85 38 8 33 83 26 47 52 11 ,1.0
72 60 67 64 12 33 15 34 14 65 83 26 ,1.0
26 47 35 21 76 59 83 84 74 15 91 39 48 94 47 55 18 41 29 ,1.0
82 60 8 99 48 8 99 15 98 92 51 53 93 84 10 61 5 92 ,1.0
25 83 26 47 36 72 60 67 71 77 4 5 89 67 5 ,1.0
32 95 85 67 64 96 8 33 83 84 96 37 14 65 44 28 25 ,1.0
14 74 80 72 100 31 88 83 84 74 15 3 51 35 21 55 ,1.0
54 20 31 17 14 93 96 37 59 10 25 18 41 61 86 44 9 ,1.0
5 44 28 25 58 46 70 36 60 45 85 38 8 ,1.0
75 42 10 25 14 74 52 34 56 86 46 70 79 31 54 86 71 83 26 53 58 ,1.0
25 58 30 81 45 30 81 45 85 38 9 ,1.0
15 28 25 14 74 52 86 71 83 84 74 52 ,1.0
41 76 59 83 18 41 79 38 37 59 83 26 ,1.0
84 10 25 7 15 91 81 72 60 54 24 27 ,1.0
36 55 76 59 10 25 58 30 81 21 55 18 41 29 67 5 44 40 ,1.0
51 67 21 55 73 72 5 44 9 19 24 69 84 96 37 ,1.0
19 24 27 88 75 53 78 15 3 51 81 ,1.0
89 67 64 96 84 10 25 83 38 37 59 83 84 ,1.0
17 89 67 71 83 26 33 83 26 47 55 76 ,1.0
15 56 6 76 59 83 8 33 15 56 6 92 32 95 85 45 11 81 72 ,1.0
30 61 4 5 89 74 38 37 59 83 26 97 72 60 8 ,1.0
38 37 24 52 11 65 60 8 62 33 15 91 39 91 73 89 67 ,1.0
90 52 34 14 74 38 37 24 69 65 97 72 60 45 85 57 77 82 33 ,1.0
47 36 60 45 30 81 21 63 87 92 68 52 11 51 43 68 19 24 27 ,1.0
69 60 8 99 15 91 39 91 26 47 35 21 63 70 79 7 88 75 40 ,1.0
93 84 10 25 15 30 81 21 55 72 60 47 62 33 ,1.0
21 63 70 79 71 57 77 33 83 26 33 15 30 33 15 98 ,1.0
37 13 47 55 64 12 33 32 50 74 15 73 85 38 8 99 48 94 46 61 ,1.0
18 41 29 10 25 83 84 96 8 33 83 ,1.0
28 25 83 84 10 43 68 52 34 76 59 83 61 5 44 9 58 8 84 96 ,1.0
33 83 26 47 55 11 29 50 46 33 15 56 ,1.0
21 76 59 83 84 74 38 8 84 74 25 83 26 47 35 94 34 14 ,1.0
83 26 47 35 21 55 72 100 97 83 26 33 15 3 ,1.0
69 84 23 56 12 79 17 89 74 15 3 10 ,1.0
19 79 38 37 14 74 38 37 14 74 93 96 8 99 17 14 74 ,1.0
83 26 33 32 39 19 90 21 55 11 81 ,1.0
72 60 45 30 81 45 11 65 60 45 30 81 45 ,1.0
4 69 60 54 86 71 83 78 54 24 52 34 27 88 75 ,1.0
37 59 83 26 33 32 77 99 18 34 27 23 56 ,1.0
22 45 30 40 67 21 55 11 81 45 30 81 45 30 81 21 55 73 ,1.0
25 58 46 61 48 94 14 74 38 9 19 90 75 68 52 11 51 93 84 74 ,1.0
58 46 70 36 55 72 60 54 86 79 7 88 ,1.0
18 41 39 19 24 52 11 51 93 84 10 25 75 53 ,1.0
10 61 2 34 76 59 83 84 96 8 33 32 50 81 21 ,1.0
82 39 94 86 71 46 33 32 95 34 56 61 5 65 60 54 ,1.0
72 60 45 30 59 83 84 96 63 70 84 68 52 11 33 32 95 85 67 21 ,1.0
74 93 46 61 5 65 83 84 74 25 83 84 74 93 84 10 25 83 61 ,1.0
85 18 41 61 5 44 12 79 17 89 74 80 60 67 64 96 8 33 83 26 47 ,1.0
45 85 67 42 46 61 5 34 83 26 47 52 11 29 ,1.0
48 8 84 10 25 58 8 33 15 91 26 47 35 21 76 59 ,1.0
12 79 31 54 20 79 38 37 59 83 84 96 ,1.0
32 39 1 12 33 15 28 25 58 30 81 ,1.0
10 25 58 8 99 18 34 27 17 14 74 38 8 33 32 39 19 24 52 ,1.0
11 51 43 39 91 7 45 30 90 39 91 3 51 53 51 ,1.0
82 85 38 19 82 39 94 34 10 61 5 44 ,1.0
15 3 10 25 93 84 96 8 84 10 25 75 54 24 52 ,1.0
21 76 59 83 84 10 25 75 42 10 25 15 3 23 37 14 ,1.0
15 53 51 53 58 30 81 22 72 60 45 6 ,1.0
44 9 95 45 30 81 72 60 45 11 51 93 84 96 63 2 34 10 25 14 ,1.0
4 10 25 7 88 4 69 60 47 55 64 ,1.0
91 39 10 25 83 26 47 55 21 55 76 59 83 ,1.0
53 78 48 8 33 83 80 88 7 5 44 40 32 39 48 94 ,1.0
59 83 84 74 93 84 74 15 56 86 71 ,1.0
30 81 21 55 64 96 63 57 10 25 7 15 98 10 25 15 74 80 88 4 69 ,1.0
33 15 98 10 25 75 54 53 76 59 83 26 33 32 95 87 92 ,1.0
4 5 65 97 42 88 75 40 32 39 10 25 83 84 10 25 83 84 96 ,1.0
82 33 15 98 10 25 83 26 47 55 76 59 ,1.0
39 91 42 18 34 10 25 83 84 74 52 11 65 ,1.0
89 67 71 83 84 23 37 14 65 83 67 21 55 ,1.0
34 27 23 37 59 20 25 75 54 86 74 15 28 25 15 56 86 71 83 26 33 ,1.0
43 44 40 37 14 74 93 96 8 33 15 56 22 75 40 ,1.0
73 6 64 96 37 59 83 84 81 45 30 ,1.0
93 84 10 54 20 74 38 9 19 79 17 ,1.0
33 83 84 10 25 58 30 81 22 55 11 ,1.0
56 6 76 59 83 25 15 56 22 86 9 19 90 ,1.0
34 27 90 35 8 84 74 80 60 8 33 15 85 45 30 63 57 77 ,1.0
47 55 73 72 100 31 17 89 67 5 44 40 37 24 69 60 8 84 96 8 ,1.0
13 39 19 24 69 10 25 14 97 10 25 58 8 32 95 22 72 100 13 96 ,1.0
48 94 14 74 52 11 51 43 68 19 24 52 86 71 83 26 47 52 11 51 43 ,1.0
61 5 44 40 67 21 63 57 77 4 10 25 58 32 ,1.0
34 10 25 58 32 95 43 68 19 79 17 ,1.0
44 9 58 46 61 4 10 25 58 46 61 86 71 ,1.0
67 71 83 42 69 65 60 8 33 15 3 34 76 48 94 4 10 25 ,1.0
15 53 76 59 83 26 47 55 11 29 27 88 4 ,1.0
39 48 94 34 97 42 10 25 83 84 74 15 30 81 21 ,1.0
92 32 95 85 67 21 55 21 63 70 36 55 18 41 76 59 83 61 2 ,1.0
79 38 37 59 83 26 47 55 18 34 76 59 83 8 33 15 28 ,1.0
83 26 47 35 21 63 99 15 56 86 79 38 37 24 14 74 ,1.0
10 25 15 34 94 34 27 23 24 14 74 ,1.0
15 53 76 59 83 84 10 25 58 8 33 19 79 38 8 32 39 19 ,1.0
10 25 83 26 47 35 47 36 60 47 55 21 63 87 4 5 34 14 65 ,1.0
21 55 72 5 89 61 86 74 93 84 96 63 87 78 54 20 31 54 20 60 54 ,1.0
21 63 2 99 93 96 37 24 69 65 74 38 8 84 10 25 75 ,1.0
54 20 31 17 89 48 94 46 70 36 60 45 30 41 29 50 46 70 84 ,1.0
67 64 12 79 38 9 58 32 95 84 10 25 83 84 74 25 83 26 ,1.0
81 45 30 81 45 30 81 21 62 99 54 20 31 17 89 67 ,1.0
52 11 51 35 8 33 32 95 84 96 84 10 25 7 61 2 99 35 21 38 92 ,1.0
46 61 37 24 52 11 20 60 8 32 95 29 27 90 ,1.0
34 14 74 80 88 75 54 41 76 59 83 84 10 61 20 96 37 59 10 ,1.0
5 44 28 25 14 74 15 91 31 17 14 74 93 96 37 14 65 74 80 88 83 ,1.0
63 70 84 74 49 100 13 47 55 21 55 21 ,1.0
27 23 56 86 74 80 20 74 25 7 5 44 9 58 32 95 85 38 37 59 ,1.0
60 45 76 59 83 26 47 55 73 89 74 ,1.0
90 35 21 76 59 83 84 10 25 83 89 74 25 ,1.0
52 11 81 22 16 65 83 84 10 25 58 46 70 84 96 ,1.0
29 50 74 38 8 99 89 67 21 76 48 8 99 18 34 56 ,1.0
21 63 99 89 67 5 44 28 32 39 10 39 19 90 39 1 10 25 83 84 ,1.0
63 70 79 38 37 14 74 80 20 60 54 20 96 37 59 ,1.0
12 1 52 11 29 1 99 89 48 32 95 87 ,1.0
27 23 37 59 83 84 96 8 33 32 39 91 25 75 40 4 5 44 ,1.0
81 45 11 81 22 75 53 88 42 10 39 19 24 52 86 44 9 19 ,1.0
84 96 8 33 32 95 85 67 64 96 63 99 54 24 27 88 83 ,1.0
26 33 15 98 10 61 4 69 84 96 37 14 74 80 88 83 84 ,1.0
84 10 25 58 25 83 26 47 35 21 55 ,1.0
9 19 82 60 54 78 48 94 4 69 60 45 30 3 10 25 83 20 79 7 ,1.0
15 98 10 67 21 63 57 10 25 83 84 10 25 58 46 70 79 7 88 75 ,1.0
85 38 37 59 83 84 74 80 44 9 19 24 ,1.0
25 58 46 33 32 50 81 21 54 64 12 33 15 34 ,1.0
40 37 59 10 25 83 84 74 25 83 84 10 25 15 3 ,1.0
10 25 58 30 81 21 59 83 98 92 32 95 ,1.0
36 55 11 65 83 26 47 52 11 65 83 26 90 ,1.0
100 13 96 8 33 83 84 10 25 83 5 34 27 90 39 10 25 75 42 21 55 ,1.0
47 36 55 51 43 44 40 67 64 12 79 38 ,1.0
59 83 84 96 63 99 93 84 74 38 37 22 ,1.0
20 72 60 47 35 21 55 64 12 1 77 33 15 98 10 36 55 73 6 40 67 ,1.0
17 89 74 52 11 20 60 8 33 15 73 89 67 5 44 9 19 ,1.0
84 10 25 75 54 20 74 25 83 89 74 ,1.0
69 84 96 37 59 62 82 85 18 34 14 74 25 ,1.0
86 71 83 84 96 63 99 18 41 36 60 ,1.0
15 91 3 8 33 83 26 47 52 86 71 83 26 ,1.0
12 33 83 26 47 55 18 34 14 74 15 98 92 32 95 85 67 21 ,1.0
52 86 71 83 84 74 93 84 23 37 13 47 35 21 ,1.0
46 70 84 10 25 58 21 62 82 39 19 79 7 88 4 5 67 5 ,1.0
12 79 7 88 4 69 60 8 62 82 60 8 32 39 1 77 33 ,1.0
87 14 65 60 8 84 74 80 72 60 8 33 83 84 10 25 83 ,1.0
35 45 11 29 1 52 11 20 31 17 89 74 80 60 ,1.0
100 97 22 45 30 77 99 15 73 6 17 14 ,1.0
43 44 40 32 50 38 37 14 97 72 5 65 44 28 32 95 84 10 25 75 40 ,1.0
81 45 30 40 4 10 25 83 61 48 94 4 5 44 9 19 24 27 90 ,1.0
43 39 91 3 51 93 96 37 59 10 25 83 14 74 15 98 ,1.0
79 38 9 19 79 7 88 42 21 55 73 72 5 65 74 80 88 4 5 ,1.0
39 94 46 70 36 12 79 31 17 89 74 13 47 35 53 78 15 ,1.0
60 54 24 69 10 81 21 76 48 94 46 61 ,1.0
21 55 73 72 60 8 99 93 96 37 13 47 ,1.0
89 74 80 60 45 85 18 34 14 65 74 93 ,1.0
14 65 97 72 60 45 85 45 85 38 9 ,1.0
38 14 74 93 84 10 25 83 26 33 15 3 34 27 94 ,1.0
84 10 25 75 54 20 74 25 83 26 47 35 53 76 59 83 84 96 84 10 25 ,1.0
84 74 25 83 26 33 32 39 10 25 75 42 10 25 75 14 74 52 86 ,1.0
79 71 83 26 47 35 21 76 48 8 99 35 96 8 99 18 41 76 48 ,1.0
81 17 89 67 21 76 48 94 14 74 80 91 73 85 38 37 14 ,1.0
95 85 67 64 12 79 31 17 14 65 44 28 25 83 26 ,1.0
95 45 30 81 72 60 45 30 81 72 60 8 84 96 37 14 74 ,1.0
10 25 15 53 93 40 67 21 76 59 83 84 96 84 10 25 83 84 74 15 30 ,1.0
3 10 25 83 84 74 80 44 9 19 82 39 1 52 11 81 72 ,1.0
48 94 4 5 44 9 19 17 14 74 38 37 59 83 26 ,1.0
37 59 83 26 47 52 86 71 83 84 96 63 99 ,1.0
93 84 23 37 14 74 15 91 31 54 41 76 59 10 25 75 ,1.0
26 47 36 52 11 29 50 38 8 99 93 84 10 ,1.0
24 69 84 74 80 88 42 87 85 67 64 12 33 32 39 1 ,1.0
30 63 2 34 27 23 37 59 83 26 33 83 26 47 36 60 8 ,1.0
24 52 86 74 52 86 71 77 33 15 34 14 65 74 52 11 ,1.0
41 39 91 3 29 43 11 65 83 26 33 32 39 94 46 70 36 52 86 9 ,1.0
93 84 96 8 99 89 67 71 83 61 86 71 83 26 33 32 ,1.0
63 57 77 4 69 10 25 83 84 10 25 83 26 47 ,1.0
50 46 61 86 71 83 84 10 25 83 26 47 52 11 65 88 4 10 47 55 ,1.0
83 26 47 55 21 63 2 34 9 58 46 86 74 38 8 33 15 28 25 ,1.0
56 86 9 31 17 14 74 52 11 29 1 ,1.0
15 3 10 25 58 8 99 48 94 4 69 65 83 26 ,1.0
34 9 19 24 27 23 37 59 83 84 96 37 14 65 83 26 47 52 11 29 59 ,1.0
14 65 60 8 84 96 8 33 32 73 72 60 54 20 96 63 70 36 ,1.0
47 35 21 55 18 41 76 48 94 4 10 25 58 40 32 39 91 26 ,1.0
39 48 94 4 69 84 74 15 34 9 19 82 39 1 77 99 48 8 62 82 39 ,1.0
74 13 39 19 79 71 83 26 47 55 21 55 73 85 45 11 51 53 93 84 ,1.0
48 94 34 56 6 76 59 83 84 10 25 58 32 95 34 56 ,1.0
39 10 25 83 84 10 61 5 44 40 52 11 65 74 38 92 32 95 85 67 71 ,1.0
17 89 67 21 63 87 78 54 2 60 47 55 64 12 38 37 14 65 ,1.0
77 89 67 64 83 26 33 83 64 96 63 2 99 17 15 30 3 51 53 ,1.0
54 24 27 14 74 19 24 69 65 60 54 24 ,1.0
45 11 51 81 45 30 98 10 25 83 90 62 82 39 1 ,1.0
34 56 22 55 18 41 76 48 74 25 75 54 24 ,1.0
5 44 9 19 17 89 67 21 55 51 53 58 46 33 83 84 10 39 19 24 52 ,1.0
52 11 81 45 16 65 83 84 10 25 58 8 ,1.0
93 84 10 25 15 3 51 67 64 12 79 7 88 ,1.0
23 37 59 83 84 96 63 2 99 93 40 32 95 34 76 46 33 ,1.0
16 91 26 47 55 72 100 31 88 83 84 23 56 12 79 38 37 59 ,1.0
30 81 21 63 57 10 25 75 53 78 28 25 75 40 37 ,1.0
61 86 79 7 45 30 11 20 60 45 85 45 ,1.0
76 59 83 26 47 35 21 63 70 84 96 8 32 39 10 25 ,1.0
65 74 52 11 29 50 46 16 91 42 11 81 22 75 68 ,1.0
14 65 74 52 11 65 60 8 84 10 25 83 64 12 79 38 9 31 ,1.0
76 59 83 82 39 10 25 83 26 47 36 12 79 7 88 75 14 35 21 ,1.0
67 21 62 82 85 67 64 12 79 38 37 13 98 92 51 48 ,1.0
25 15 98 10 25 15 98 10 25 75 54 86 ,1.0
55 18 41 36 60 8 33 83 38 37 59 ,1.0
18 34 56 12 33 32 95 87 85 57 10 25 58 46 61 48 94 ,1.0
11 81 72 100 13 47 55 72 60 45 30 81 45 85 57 77 4 ,1.0
32 50 38 8 33 32 39 48 32 39 91 31 54 ,1.0
4 5 44 9 19 79 38 37 59 10 93 84 74 52 11 29 1 52 11 ,1.0
21 76 59 83 84 74 25 75 54 86 74 80 88 4 69 ,1.0
17 53 58 30 81 45 85 67 71 83 26 32 95 45 ,1.0
83 84 10 25 83 84 74 25 83 84 74 25 ,1.0
27 23 37 59 83 6 76 48 94 46 16 65 83 26 ,1.0
86 9 58 46 33 15 74 93 84 25 83 ,1.0
50 81 21 76 13 47 55 64 12 33 15 3 51 93 84 96 37 24 9 ,1.0
19 24 69 60 54 41 76 59 83 26 47 35 21 63 ,1.0
39 94 14 97 41 61 4 10 25 83 61 48 32 95 87 92 32 95 ,1.0
77 33 83 84 96 37 24 14 74 25 58 30 81 45 30 81 45 30 81 ,1.0
74 93 84 10 25 15 56 86 71 83 26 76 59 83 84 10 25 58 8 99 93 ,1.0
63 4 69 65 60 8 99 93 84 10 25 58 32 ,1.0
34 27 90 35 21 76 59 83 84 96 63 70 79 31 17 ,1.0
34 10 25 83 84 10 25 15 53 88 83 26 33 15 3 10 25 58 ,1.0
15 30 81 21 55 99 35 21 76 59 83 ,1.0
4 10 25 58 30 81 21 76 59 10 25 75 53 51 ,1.0
46 70 36 12 33 83 61 4 5 44 40 32 95 43 44 9 19 82 39 10 ,1.0
81 22 45 30 81 21 63 87 92 6 92 32 39 ,1.0
32 95 45 30 81 21 76 48 94 34 76 48 94 34 27 14 74 93 96 63 ,1.0
41 29 50 74 38 37 59 10 25 15 3 51 32 95 85 67 71 77 4 ,1.0
60 45 85 67 71 23 37 59 83 26 47 36 60 8 33 83 85 67 ,1.0
79 71 77 4 5 44 28 32 95 85 67 21 55 ,1.0
38 37 14 65 74 13 15 56 22 75 40 ,1.0
60 8 33 32 39 95 85 38 37 59 83 84 10 25 75 ,1.0
87 54 78 37 59 10 25 15 98 10 25 75 53 88 83 26 47 36 12 ,1.0
94 34 94 14 65 60 8 32 95 45 85 38 37 ,1.0
100 31 17 61 4 69 84 10 25 15 56 86 71 77 33 83 84 10 25 58 77 ,1.0
65 74 25 83 84 74 93 84 74 52 11 51 53 ,1.0
63 70 36 60 45 85 67 21 55 73 6 5 44 40 37 13 47 52 11 81 72 ,1.0
44 40 4 5 65 83 84 10 25 75 53 51 ,1.0
25 83 84 74 15 30 37 59 83 26 47 55 76 59 83 26 47 55 11 ,1.0
80 20 31 17 14 74 52 11 65 97 58 15 53 51 53 51 43 39 95 ,1.0
30 81 21 55 64 96 37 13 15 3 10 25 58 46 61 ,1.0
37 14 65 83 84 10 25 58 46 33 83 26 ,1.0
77 99 89 74 25 75 14 74 80 88 7 5 89 61 4 10 ,1.0
15 98 10 25 15 28 25 58 30 81 22 13 47 55 72 5 44 28 25 ,1.0
14 65 97 42 46 61 5 89 74 93 84 10 25 14 65 97 72 5 89 74 38 ,1.0
32 95 34 10 25 83 84 74 93 96 63 2 60 45 30 45 ,1.0
76 59 83 26 47 36 55 21 76 48 94 4 5 89 67 64 12 ,1.0
40 67 64 12 79 31 54 41 76 59 10 25 83 71 83 67 71 83 61 4 69 ,1.0
46 61 86 74 15 30 81 21 63 57 10 25 15 91 73 85 ,1.0
72 5 65 97 10 25 83 84 74 38 37 59 ,1.0
64 12 1 77 82 85 67 21 76 59 83 32 50 81 45 30 81 21 76 ,1.0
33 32 95 84 10 25 58 46 33 32 39 91 31 54 20 96 37 14 97 72 5 ,1.0
11 81 22 55 76 59 87 4 5 65 83 25 15 91 26 33 83 77 4 5 89 ,1.0
45 30 85 57 77 99 17 89 67 71 57 77 31 88 7 ,1.0
35 21 55 72 60 45 85 57 13 96 8 33 ,1.0
5 44 9 19 24 14 74 38 37 59 83 ,1.0
76 59 83 84 10 25 83 84 96 8 32 95 85 67 21 63 70 79 31 ,1.0
37 14 65 44 9 19 24 52 86 79 7 88 83 26 ,1.0
74 38 9 19 79 31 36 55 73 85 18 ,1.0
54 20 74 38 9 100 31 17 89 67 71 77 99 ,1.0
14 74 52 86 71 100 31 17 14 65 60 8 99 17 14 97 72 100 31 54 86 ,1.0
45 30 79 31 88 4 5 44 40 37 14 74 15 56 61 48 ,1.0
60 8 33 15 98 92 68 19 90 52 86 44 40 37 14 ,1.0
52 11 65 60 67 55 18 34 9 58 46 ,1.0
34 56 86 71 83 84 10 25 7 88 4 5 44 28 ,1.0
24 69 84 96 37 59 83 26 47 36 55 64 12 33 83 61 5 65 83 61 48 ,1.0
76 48 94 46 61 48 8 33 15 56 22 13 96 37 14 65 83 ,1.0
1 77 33 32 95 29 50 38 8 32 95 34 ,1.0
15 53 93 96 63 57 77 82 85 18 41 76 59 83 84 74 80 88 ,1.0
73 85 67 64 12 79 31 17 14 97 59 83 26 33 ,1.0
13 15 91 81 21 63 70 79 38 92 32 95 85 38 9 61 5 89 74 38 ,1.0
79 31 26 47 35 21 76 48 94 34 76 59 10 25 83 26 47 55 73 ,1.0
33 32 95 85 67 21 63 99 54 20 60 45 30 85 45 30 81 21 ,1.0
17 14 65 83 26 47 55 72 60 47 52 11 65 83 84 10 ,1.0
96 84 74 25 15 98 10 25 83 84 10 25 83 84 74 25 ,1.0
100 13 96 63 87 54 20 31 17 89 65 44 ,1.0
51 93 84 10 25 15 56 22 13 47 55 51 93 84 96 37 14 74 13 ,1.0
18 34 56 86 9 19 82 60 8 99 93 40 ,1.0
47 52 11 51 67 64 12 1 52 11 51 ,0.0
71 83 84 96 37 24 14 97 41 76 59 83 26 47 35 21 55 51 93 96 63 ,0.0
72 100 31 88 42 46 70 36 55 18 34 56 12 ,0.0
83 52 11 51 93 84 74 80 20 4 5 44 28 25 75 53 51 20 ,0.0
22 55 73 85 38 9 19 82 39 10 25 15 34 27 23 37 14 65 44 ,0.0
7 88 7 88 83 84 74 93 84 96 84 10 25 83 84 10 ,0.0
99 89 74 93 40 37 14 74 38 37 24 14 65 60 8 ,0.0
33 83 84 74 93 96 37 14 65 83 84 ,0.0
45 85 67 71 88 83 26 33 15 56 12 79 31 88 42 21 63 70 84 ,0.0
8 33 32 50 46 33 32 95 45 30 11 29 27 14 ,0.0
76 59 83 26 33 83 26 47 55 21 55 72 5 34 94 14 65 60 ,0.0
74 80 72 5 44 28 25 58 46 16 65 60 45 30 81 21 63 2 99 17 89 ,0.0
33 15 30 81 45 11 51 53 93 84 74 80 91 ,0.0
61 5 44 9 58 8 33 15 53 76 48 94 46 16 91 31 17 14 97 41 76 ,0.0
54 41 76 59 83 84 74 93 96 63 57 77 82 60 54 ,0.0
85 67 21 63 70 84 74 93 84 10 39 91 39 19 82 39 ,0.0
71 67 64 12 33 15 74 25 83 89 74 15 3 51 93 ,0.0
37 59 83 26 33 15 56 22 45 30 81 ,0.0
35 8 84 96 84 10 25 83 84 10 25 ,0.0
9 31 37 59 83 84 10 25 83 84 74 52 11 65 ,0.0
51 53 51 93 20 74 25 83 26 47 35 21 62 82 60 ,0.0
31 54 86 71 83 26 47 55 51 93 84 74 15 73 85 57 ,0.0
25 15 98 10 90 39 10 25 14 63 57 77 33 15 91 25 15 28 25 58 8 ,0.0
3 29 50 38 37 14 65 3 51 81 45 30 81 45 ,0.0
63 70 79 38 8 99 93 84 10 25 58 8 84 10 25 58 30 97 42 87 85 ,0.0
84 74 52 11 29 83 26 47 55 21 63 ,0.0
63 57 50 74 38 9 19 24 52 11 51 53 78 65 ,0.0
40 37 14 65 60 8 84 10 25 7 88 42 21 55 11 ,0.0
38 37 14 74 80 60 8 33 15 98 10 25 75 ,0.0
49 15 91 3 51 67 71 83 26 47 35 54 20 72 60 ,0.0
38 8 33 83 55 64 12 33 32 95 29 59 10 25 ,0.0
29 67 64 12 2 99 17 89 74 80 20 79 38 37 ,0.0
96 37 59 83 26 47 35 83 26 47 35 21 55 18 41 29 ,0.0
11 51 93 84 10 25 83 61 2 34 10 25 83 84 ,0.0
15 53 93 84 23 56 86 9 19 24 14 74 52 ,0.0
87 78 48 6 76 59 83 84 74 38 37 24 14 74 25 ,0.0
15 30 81 45 85 67 71 83 84 74 15 91 ,0.0
20 79 71 83 84 10 59 83 26 33 32 77 89 67 64 12 79 31 17 ,0.0
10 25 19 17 89 67 64 12 79 31 17 89 74 25 83 84 10 25 15 28 ,0.0
77 82 33 15 91 42 21 55 72 60 45 ,0.0
51 81 72 5 44 28 25 83 84 96 84 74 25 83 84 23 37 59 83 84 ,0.0
12 1 52 11 81 21 88 83 89 67 71 83 26 ,0.0
14 74 52 86 74 38 8 84 10 25 83 84 10 25 75 54 20 79 ,0.0
74 38 8 84 10 25 58 8 99 48 94 46 61 ,0.0
30 81 72 5 44 40 37 24 69 84 10 25 ,0.0
33 15 53 88 75 80 20 72 60 8 33 15 30 79 38 8 ,0.0
22 45 85 38 37 59 83 26 47 55 51 93 40 37 59 83 ,0.0
32 95 84 10 25 83 26 33 45 30 33 32 ,0.0
33 83 26 33 83 97 10 25 58 8 32 39 1 77 82 39 48 ,0.0
43 44 9 19 16 65 97 58 30 81 21 76 59 ,0.0
61 4 69 46 61 86 71 83 84 74 80 20 61 48 94 ,0.0
21 62 33 83 84 23 37 24 14 74 93 84 10 25 15 56 6 76 48 ,0.0
21 55 18 41 76 48 82 33 83 26 47 52 11 65 60 45 85 45 ,0.0
44 40 37 24 69 84 10 25 75 53 58 46 70 79 38 9 19 90 21 55 ,0.0
85 57 10 25 83 26 47 35 21 63 70 ,0.0
30 81 45 30 81 21 55 73 85 18 41 36 ,0.0
39 91 3 10 25 15 53 5 44 9 19 17 14 74 38 37 ,0.0
75 80 88 42 69 10 25 83 84 10 25 83 26 47 52 11 20 31 ,0.0
15 91 8 33 32 50 71 83 84 96 37 ,0.0
27 88 42 46 16 12 79 7 5 34 76 48 94 4 5 44 9 58 46 70 ,0.0
